ID,HowRare.is,MoonRank
4906,7269,6639
4907,9268,9752
4908,4746,5410
4909,2522,2027
4910,2647,1985
4911,1830,1470
4912,1367,965
4913,3717,2858
4914,9813,9659
4915,5605,4740
4916,8683,8710
4917,6009,5435
4918,2341,2229
4919,2734,2931
4920,7355,6601
4921,4109,4039
4922,2651,1978
4923,2931,2377
4924,4436,3608
4925,1682,1915
4926,1967,2309
4927,7685,8484
4928,4535,3797
4929,5089,4517
4930,3212,4109
4931,4683,5012
4932,5345,4411
4933,8632,9148
4934,5829,6651
4935,1539,1713
4936,7239,7155
4937,7127,7477
4938,3407,4227
4939,2589,2180
4940,2723,2149
4941,4392,3528
4942,3161,2752
4943,6862,6895
4944,5590,6407
4945,1498,2461
4946,5482,5683
4947,2013,1522
4948,4296,3680
4949,3891,3220
4950,1934,1428
4951,2766,2049
4952,6363,6438
4953,1771,1322
4954,929,946
4955,2955,4531
4956,159,49
4957,5241,5303
4958,7236,8160
4959,2753,2194
4960,4890,4195
4961,9001,9065
4962,4089,4293
4963,84,45
4964,5469,5236
4965,3735,3137
4966,6606,6729
4967,8259,7923
4968,8851,9250
4969,5737,5031
4970,8913,9206
4971,2914,2358
4972,7398,6213
4973,2960,2382
4974,7080,6446
4975,7203,7231
4976,9691,9136
4977,6334,6051
4978,2390,1847
4979,1676,1905
4980,7292,7030
4981,9593,9686
4982,1064,2343
4983,8664,8311
4984,6311,6180
4985,3794,3736
4986,2657,1979
4987,9615,9837
4988,1011,533
4989,9786,9573
4990,1596,1925
4991,7068,6953
4992,7220,6561
4993,6204,6380
4994,8271,7914
4995,6844,6235
4996,5489,4851
4997,5617,4866
4998,2799,2121
4999,6472,5980
5000,125,3987
5001,7615,6678
5002,2008,1527
5003,3600,3507
5004,3745,3195
5005,7226,8363
5006,6947,7653
5007,302,92
5008,1168,800
5009,3387,4966
5010,8048,7168
5011,6859,8273
5012,7638,6975
5013,365,963
5014,7259,8152
5015,7666,7455
5016,7915,8794
5017,2294,2576
5018,3103,3006
5019,919,488
5020,9755,9889
5021,6917,6742
5022,8774,8872
5023,6394,7208
5024,6235,6805
5025,6730,5784
5026,461,282
5027,8930,8285
5028,2354,1770
5029,1503,1205
5030,1036,692
5031,156,208
5032,6375,6264
5033,5931,6177
5034,6114,5853
5035,8315,7605
5036,4674,4982
5037,3005,2870
5038,8370,8136
5039,4126,3465
5040,6923,7001
5041,9296,9088
5042,803,720
5043,8579,9153
5044,8806,9160
5045,4850,5240
5046,3953,3368
5047,3184,4603
5048,7473,7972
5049,5123,5211
5050,1994,1571
5051,6913,8243
5052,4261,3629
5053,6871,7380
5054,2264,2130
5055,4193,5727
5056,2487,2482
5057,4305,3670
5058,8728,8955
5059,7468,8229
5060,1574,1772
5061,9652,9058
5062,9455,9077
5063,3709,2859
5064,88,169
5065,6039,6719
5066,7863,7524
5067,3942,2937
5068,2089,1632
5069,4990,5327
5070,9093,8451
5071,9823,9928
5072,7175,6322
5073,4823,4354
5074,2829,3065
5075,8550,8166
5076,6602,6529
5077,2726,2146
5078,2208,1817
5079,6836,5816
5080,8524,9407
5081,3922,3142
5082,8845,8936
5083,9926,9958
5084,7706,9025
5085,7232,6508
5086,8990,9217
5087,3464,4318
5088,9431,9681
5089,2082,1988
5090,5628,7047
5091,6380,6864
5092,9332,8572
5093,9304,9232
5094,3155,2702
5095,5240,5297
5096,8353,8783
5097,7595,8204
5098,7012,5976
5099,7363,6042
5100,3980,3986
5101,6828,5748
5102,1708,2401
5103,6268,6150
5104,8441,8829
5105,3977,3201
5106,2563,2070
5107,474,288
5108,5224,5470
5109,3383,2827
5110,6398,6751
5111,2674,2615
5112,1000,592
5113,2223,1679
5114,7461,6851
5115,1979,1656
5116,9772,9561
5117,1745,3380
5118,6470,6425
5119,8977,9244
5120,7616,6578
5121,6298,8066
5122,7151,8002
5123,2188,1673
5124,6341,5968
5125,7972,7160
5126,6845,6236
5127,9103,8457
5128,1922,1631
5129,6327,6785
5130,873,388
5131,7720,8566
5132,5858,5990
5133,8701,8606
5134,5253,4553
5135,9383,9471
5136,6242,5934
5137,9436,9682
5138,637,1997
5139,3475,5395
5140,1737,2577
5141,122,3377
5142,185,4166
5143,9690,9391
5144,899,1045
5145,9757,9895
5146,9687,9129
5147,3857,3769
5148,6681,6107
5149,1866,1610
5150,8653,8364
5151,7352,6574
5152,1793,1657
5153,5137,5456
5154,1234,1698
5155,6784,6585
5156,8033,7662
5157,9312,9657
5158,1891,4792
5159,8263,7924
5160,3123,2516
5161,5614,4861
5162,4834,4220
5163,6698,5773
5164,2560,2984
5165,3719,2860
5166,4646,4118
5167,3669,2955
5168,9070,9331
5169,2778,2536
5170,2810,2590
5171,4281,5731
5172,8352,8784
5173,9198,9400
5174,5592,4939
5175,7340,6499
5176,5302,5849
5177,9444,8473
5178,4096,4040
5179,2067,1662
5180,5458,4799
5181,1960,1889
5182,8074,8871
5183,4581,4556
5184,264,219
5185,6383,6081
5186,8077,7572
5187,3573,3937
5188,8955,9030
5189,9257,8534
5190,991,564
5191,5680,5214
5192,9089,9405
5193,204,903
5194,1427,1060
5195,1901,1468
5196,8456,8130
5197,9676,9438
5198,7994,7786
5199,7482,6994
5200,8734,9116
5201,3378,2828
5202,9053,9253
5203,9219,8413
5204,4026,3735
5205,5694,5052
5206,6902,8225
5207,7192,7071
5208,456,90
5209,1513,1067
5210,8698,7721
5211,8224,7686
5212,3062,2344
5213,3166,3100
5214,3456,2963
5215,1978,1596
5216,2600,3664
5217,2406,3449
5218,6011,5060
5219,3134,2281
5220,6163,5370
5221,2178,1712
5222,,10027
5223,3976,3202
5224,1025,539
5225,5865,5365
5226,1139,1370
5227,3066,3026
5228,4637,6582
5229,1729,1316
5230,4211,3726
5231,2370,1835
5232,6227,5885
5233,2470,2108
5234,5957,6920
5235,9274,9272
5236,8309,7902
5237,9860,9876
5238,7745,8738
5239,144,2352
5240,3612,3015
5241,4102,5212
5242,3210,2417
5243,372,509
5244,6160,6276
5245,7711,8746
5246,6798,6172
5247,6230,6002
5248,9284,9163
5249,4253,3591
5250,6850,6240
5251,6714,7298
5252,2871,2596
5253,5980,5256
5254,2602,3555
5255,8578,9154
5256,5674,5863
5257,6288,5840
5258,7228,8361
5259,871,863
5260,5168,4731
5261,1870,1388
5262,313,474
5263,400,503
5264,4558,4147
5265,3054,2500
5266,5635,7271
5267,3428,2655
5268,2407,1957
5269,9559,9501
5270,9261,8775
5271,8098,7820
5272,5247,4554
5273,8614,7451
5274,5945,6178
5275,3270,2890
5276,9390,9472
5277,4310,4285
5278,9845,9650
5279,4686,4888
5280,8682,8683
5281,6503,6636
5282,4705,5538
5283,8916,9207
5284,9063,9105
5285,7884,8006
5286,7359,7339
5287,7547,7543
5288,4568,4309
5289,9554,9554
5290,8900,9183
5291,8848,9177
5292,1153,2473
5293,4123,4056
5294,3135,3024
5295,4085,3320
5296,4978,5158
5297,8283,7935
5298,6251,6024
5299,8677,8707
5300,9298,9083
5301,1050,1087
5302,665,496
5303,5690,5616
5304,9244,9584
5305,3421,2904
5306,4074,3486
5307,3765,5040
5308,3964,3190
5309,6010,6249
5310,6884,6192
5311,7408,7122
5312,262,183
5313,8310,7909
5314,9562,8972
5315,1388,1924
5316,8294,8854
5317,108,63
5318,554,1071
5319,8932,9226
5320,5249,4550
5321,875,389
5322,6562,8138
5323,9783,9576
5324,3914,3143
5325,9404,9778
5326,842,683
5327,776,716
5328,2132,2864
5329,5003,5330
5330,4492,4015
5331,2872,2600
5332,7508,6627
5333,2212,1680
5334,9551,8973
5335,6572,6394
5336,7923,8678
5337,7804,7644
5338,4482,4823
5339,2992,4291
5340,2251,1720
5341,7929,7140
5342,4605,4306
5343,7194,6095
5344,3727,3074
5345,9912,9758
5346,7323,7303
5347,5260,5705
5348,3954,3384
5349,8069,8556
5350,82,29
5351,8094,7724
5352,8410,8212
5353,1873,3311
5354,2437,1994
5355,8346,8654
5356,1710,3184
5357,8492,8859
5358,6895,7505
5359,6514,7147
5360,3756,5504
5361,4017,3421
5362,9707,9647
5363,1857,1588
5364,4355,5723
5365,417,629
5366,303,291
5367,4038,3225
5368,1062,630
5369,2311,4273
5370,7798,7012
5371,9876,9776
5372,5396,5665
5373,7431,7282
5374,8211,8024
5375,4871,4981
5376,2658,1980
5377,1606,1180
5378,402,638
5379,588,222
5380,4031,3226
5381,5569,5024
5382,1472,2447
5383,109,34
5384,5269,4781
5385,5185,7201
5386,4367,5289
5387,2158,1854
5388,1628,1229
5389,1439,1082
5390,774,371
5391,6022,5326
5392,6138,5925
5393,5216,5461
5394,7588,7367
5395,6465,5446
5396,8292,8195
5397,3075,2346
5398,7620,6902
5399,345,517
5400,8008,8631
5401,5819,4911
5402,9401,9782
5403,8431,8009
5404,8958,9131
5405,9410,9779
5406,95,2172
5407,7100,6524
5408,7899,6881
5409,607,262
5410,6804,6544
5411,627,433
5412,2214,1949
5413,8901,7877
5414,1837,1249
5415,4206,3454
5416,4795,4030
5417,3738,3196
5418,8975,9342
5419,9122,8109
5420,7015,6893
5421,2190,1664
5422,3001,3575
5423,4485,4016
5424,4372,5154
5425,3886,5793
5426,9660,9612
5427,8575,8898
5428,4857,4409
5429,4194,3778
5430,7491,6703
5431,3476,2847
5432,4468,4009
5433,4881,4436
5434,3829,2814
5435,4652,3837
5436,3537,2607
5437,9517,9711
5438,8209,8587
5439,4192,4071
5440,1440,1083
5441,749,224
5442,2919,3985
5443,4653,4687
5444,5698,5617
5445,5679,5210
5446,7905,8739
5447,1851,1732
5448,3876,4228
5449,8995,8701
5450,7128,6465
5451,6406,7432
5452,7073,8360
5453,5374,6221
5454,1426,1014
5455,5800,5102
5456,453,755
5457,3037,2878
5458,4210,3770
5459,6851,7315
5460,4358,3901
5461,9651,9411
5462,5427,4754
5463,8886,9002
5464,7526,7798
5465,743,595
5466,8607,8458
5467,9514,9712
5468,4553,4148
5469,32,1222
5470,7697,6265
5471,8225,7687
5472,4813,5235
5473,1565,1157
5474,5457,6237
5475,2347,2262
5476,9032,9685
5477,7190,6317
5478,6084,6283
5479,9166,9188
5480,9136,8820
5481,9879,9791
5482,3497,2728
5483,6525,6629
5484,3263,2653
5485,2983,2421
5486,4380,5155
5487,3950,3385
5488,4484,4677
5489,9805,9665
5490,8109,8000
5491,2194,1809
5492,6170,7478
5493,1378,974
5494,3429,2663
5495,9547,9431
5496,6984,7814
5497,9869,9877
5498,3322,3060
5499,1829,2567
5500,7270,8392
5501,2906,5487
5502,9145,9361
5503,5329,5866
5504,4174,5276
5505,9568,9259
5506,719,652
5507,1429,2264
5508,436,73
5509,3696,3179
5510,1554,1146
5511,8465,8034
5512,3672,4151
5513,1973,4230
5514,5371,4730
5515,9867,9741
5516,5803,5831
5517,1433,1113
5518,2175,1787
5519,7442,8414
5520,9283,9161
5521,9342,9488
5522,9798,9498
5523,4144,5105
5524,9991,10001
5525,5681,5252
5526,6082,5300
5527,8039,7296
5528,9927,9959
5529,1724,1317
5530,7456,6560
5531,8824,8912
5532,7224,6365
5533,6855,6018
5534,5913,5801
5535,3404,3263
5536,8191,7496
5537,8874,9302
5538,4518,3923
5539,8622,9149
5540,9881,9785
5541,9975,9951
5542,1641,1341
5543,3443,2664
5544,6831,6941
5545,5899,6776
5546,6129,5426
5547,4379,5156
5548,4550,3885
5549,4055,3757
5550,7773,8526
5551,4167,3400
5552,4946,5161
5553,9791,9480
5554,9625,9518
5555,7171,7291
5556,9058,9279
5557,5132,4609
5558,5142,4621
5559,2709,4633
5560,2006,1478
5561,2535,1840
5562,9828,9748
5563,4921,4690
5564,7956,7412
5565,1486,1041
5566,6419,6758
5567,4493,3745
5568,546,440
5569,3167,2753
5570,5082,4502
5571,7035,6855
5572,2053,1668
5573,4235,4884
5574,5914,5119
5575,8489,7865
5576,4549,3892
5577,783,279
5578,7488,6700
5579,6883,7403
5580,9230,8990
5581,3543,2608
5582,2758,2188
5583,7702,8503
5584,3965,3249
5585,4181,4460
5586,996,1587
5587,4010,4716
5588,9227,8306
5589,6776,7256
5590,9820,9922
5591,4289,3445
5592,195,4632
5593,127,3991
5594,4793,4254
5595,401,201
5596,5744,4980
5597,7394,7263
5598,3012,2459
5599,5585,5247
5600,5333,6142
5601,3923,2934
5602,4628,4081
5603,1240,834
5604,6193,5911
5605,6706,6227
5606,5973,6697
5607,8919,9208
5608,4032,3439
5609,2817,2839
5610,7608,8200
5611,8898,9184
5612,6604,6533
5613,7796,7020
5614,4171,3888
5615,9995,10002
5616,9017,8815
5617,8340,8655
5618,3889,2998
5619,9094,8402
5620,5110,4371
5621,8007,7095
5622,2805,2122
5623,6848,7549
5624,589,307
5625,977,1070
5626,9857,9878
5627,1134,778
5628,9971,9901
5629,7860,8793
5630,2092,3069
5631,9160,8362
5632,8193,7672
5633,5085,6054
5634,4651,3926
5635,1344,936
5636,7873,7117
5637,2848,4337
5638,7048,6937
5639,4610,3869
5640,7941,7849
5641,1805,1385
5642,6914,8074
5643,3224,2453
5644,8421,8466
5645,1680,1375
5646,9664,9439
5647,2618,2267
5648,1765,2378
5649,7713,8743
5650,8092,8062
5651,9216,8525
5652,6381,6398
5653,1933,1688
5654,1048,590
5655,6755,6138
5656,8643,7970
5657,8539,8307
5658,1493,925
5659,4107,3413
5660,5441,5478
5661,2636,2203
5662,6554,6510
5663,3583,5142
5664,8312,7903
5665,9083,8758
5666,4483,6214
5667,6172,5932
5668,2104,1831
5669,7728,7040
5670,7867,7023
5671,8750,8811
5672,7655,8145
5673,1469,992
5674,4191,5876
5675,9711,9760
5676,9871,9879
5677,7709,7545
5678,310,364
5679,393,567
5680,5660,7066
5681,1401,1748
5682,9004,9222
5683,1645,1347
5684,1198,1379
5685,5817,4912
5686,7509,7136
5687,886,977
5688,120,3371
5689,1703,2402
5690,751,492
5691,6218,8546
5692,7920,8679
5693,9888,9731
5694,5025,5762
5695,3364,2759
5696,2653,1986
5697,9505,9816
5698,6300,5718
5699,5918,5880
5700,9886,9735
5701,5455,4800
5702,5200,5972
5703,8795,8906
5704,7124,6466
5705,8329,8349
5706,6131,5427
5707,5613,4953
5708,6348,5965
5709,1448,1078
5710,6811,8217
5711,4570,5139
5712,181,4157
5713,5293,4734
5714,6058,7143
5715,6062,6828
5716,7221,7010
5717,259,185
5718,8026,7537
5719,4579,5035
5720,2340,3681
5721,9109,8206
5722,6793,6901
5723,7081,6274
5724,3917,5503
5725,5609,5111
5726,2590,2189
5727,7948,8086
5728,9512,9295
5729,8979,9245
5730,4681,5315
5731,3195,5670
5732,70,32
5733,3059,3652
5734,2395,2013
5735,844,374
5736,852,359
5737,2731,3258
5738,6387,7049
5739,1571,1769
5740,5050,4403
5741,4899,6867
5742,4859,4395
5743,3186,4070
5744,434,875
5745,9463,8945
5746,3139,3025
5747,3511,2993
5748,3764,5572
5749,8361,8168
5750,8513,8281
5751,7011,6887
5752,2181,2091
5753,8247,7711
5754,9173,9324
5755,1371,2217
5756,186,4167
5757,9411,9783
5758,2856,2268
5759,9974,9952
5760,7027,8297
5761,2558,4693
5762,2291,4359
5763,1767,1558
5764,8528,9408
5765,3748,3197
5766,1831,3502
5767,9464,8950
5768,9522,9707
5769,5178,5269
5770,5144,5380
5771,1822,3661
5772,6476,6432
5773,8354,8785
5774,5018,6613
5775,2443,3648
5776,5961,5810
5777,9866,9873
5778,5671,6583
5779,1473,1111
5780,4989,5598
5781,9150,8316
5782,2111,1640
5783,4520,4871
5784,9349,9315
5785,8165,7623
5786,8221,7875
5787,762,642
5788,8823,8913
5789,8863,9505
5790,4487,4017
5791,827,641
5792,7280,7151
5793,8951,8088
5794,8654,8838
5795,2105,4683
5796,6536,6505
5797,9294,9233
5798,7525,7799
5799,3974,4592
5800,4846,4106
5801,7406,7123
5802,5078,5529
5803,6551,6252
5804,9193,8687
5805,5070,6160
5806,1095,1746
5807,7310,7867
5808,8715,8383
5809,4020,5032
5810,2892,2334
5811,2688,2570
5812,3435,2709
5813,8436,8226
5814,9370,9009
5815,1779,3580
5816,2419,1968
5817,320,108
5818,4441,4929
5819,8079,7591
5820,8939,9290
5821,141,112
5822,9951,9966
5823,7370,7575
5824,8906,9202
5825,2015,2962
5826,4420,4729
5827,8115,7584
5828,5863,6141
5829,5147,5613
5830,8869,9170
5831,2690,3186
5832,7367,7100
5833,6587,6147
5834,6756,6139
5835,6355,5536
5836,870,862
5837,6546,5868
5838,2681,2084
5839,1098,1445
5840,8321,7674
5841,467,342
5842,1709,2593
5843,5678,5788
5844,5826,5650
5845,5523,4950
5846,9011,8529
5847,79,31
5848,3361,2760
5849,473,655
5850,8997,8650
5851,3747,3188
5852,3136,5412
5853,7002,5963
5854,5833,6080
5855,6695,8613
5856,1206,1203
5857,8282,8122
5858,71,26
5859,6783,6903
5860,7739,7034
5861,6157,5371
5862,7185,6813
5863,9965,9941
5864,1140,1371
5865,4829,4325
5866,206,116
5867,9426,9546
5868,6971,7730
5869,7108,6455
5870,8560,9052
5871,1370,970
5872,7605,7424
5873,2542,2116
5874,5859,5387
5875,6408,6399
5876,4495,3746
5877,9911,9761
5878,4973,4154
5879,5255,4544
5880,6649,7137
5881,8201,8486
5882,4896,5467
5883,3530,3278
5884,2349,3139
5885,1132,728
5886,7065,6944
5887,1669,2312
5888,1867,1438
5889,8891,8929
5890,6053,5696
5891,9535,9553
5892,5161,4303
5893,3416,3995
5894,3741,3198
5895,5842,5175
5896,4443,4930
5897,3581,3499
5898,7577,6687
5899,6801,6167
5900,5740,5336
5901,1466,2921
5902,7047,6938
5903,1509,1540
5904,5076,4323
5905,8842,9180
5906,3170,2754
5907,8281,8193
5908,2088,1685
5909,8188,8023
5910,72,28
5911,3867,4834
5912,7633,6992
5913,8603,8639
5914,7814,7465
5915,7485,6830
5916,5507,4684
5917,2355,2017
5918,8017,7589
5919,3377,5166
5920,931,1033
5921,8925,9211
5922,2593,2198
5923,1848,1334
5924,1387,997
5925,8106,7998
5926,4996,5328
5927,9374,8823
5928,9432,9683
5929,968,554
5930,2477,4546
5931,7563,6995
5932,374,993
5933,8073,7573
5934,3151,4097
5935,132,115
5936,5582,5565
5937,6928,6175
5938,6343,6433
5939,9771,9602
5940,3258,5376
5941,4403,4898
5942,8992,8802
5943,4564,5404
5944,1949,4226
5945,1322,892
5946,6088,6482
5947,3572,4457
5948,716,653
5949,2165,1785
5950,6891,7371
5951,7793,7017
5952,9331,9489
5953,9865,9880
5954,103,2886
5955,4457,5088
5956,9594,9915
5957,7152,8003
5958,5658,5870
5959,5796,5103
5960,8111,7585
5961,2279,1966
5962,2342,2155
5963,4151,4721
5964,1868,1459
5965,5127,5499
5966,5073,4475
5967,3681,4535
5968,191,460
5969,4097,4041
5970,1871,2161
5971,7550,7270
5972,4773,4207
5973,4994,4585
5974,3192,4563
5975,7120,6467
5976,7414,8428
5977,4364,3656
5978,5885,6919
5979,4510,6645
5980,8351,8264
5981,5291,4583
5982,5739,4971
5983,734,578
5984,1191,737
5985,2605,5259
5986,8420,8159
5987,9273,8637
5988,5203,4239
5989,5471,5064
5990,3692,3180
5991,2997,4292
5992,4998,5331
5993,4070,3494
5994,8947,8098
5995,6713,6849
5996,7651,6976
5997,6231,5995
5998,5276,5477
5999,7400,7103
6000,2450,1866
6001,615,273
6002,3081,2758
6003,9068,9277
6004,6156,6277
6005,7436,6547
6006,8674,9593
6007,4967,4761
6008,1110,2964
6009,2696,3372
6010,5314,5619
6011,231,195
6012,692,406
6013,4688,5321
6014,6579,7336
6015,4021,5604
6016,7126,7132
6017,8177,8698
6018,3205,4059
6019,8717,9020
6020,6376,7479
6021,8484,8266
6022,9215,9195
6023,3310,2657
6024,3248,3102
6025,1510,3232
6026,2242,1736
6027,6879,6189
6028,4454,3950
6029,4335,5428
6030,1101,624
6031,4882,5961
6032,6726,5646
6033,4761,6306
6034,6108,6708
6035,5668,5636
6036,2336,1872
6037,5643,5594
6038,7384,6597
6039,1983,3710
6040,7532,7445
6041,227,140
6042,5360,4575
6043,3384,5208
6044,7636,6989
6045,7669,8198
6046,5234,5471
6047,8924,9321
6048,8557,9053
6049,976,1959
6050,8878,7949
6051,4886,5463
6052,9518,9713
6053,2276,1797
6054,5382,6299
6055,3481,4589
6056,5971,6698
6057,5564,5554
6058,7925,7141
6059,4582,4045
6060,9379,8397
6061,4180,6127
6062,621,2032
6063,8417,7131
6064,3607,5689
6065,1923,1570
6066,478,109
6067,7472,7456
6068,7166,6295
6069,4634,4299
6070,2949,3964
6071,9355,9347
6072,1758,1378
6073,124,93
6074,6255,6196
6075,6743,6078
6076,8483,8271
6077,1494,1061
6078,2191,1687
6079,6454,8120
6080,7415,6224
6081,7102,6569
6082,5188,4795
6083,9705,9644
6084,5259,4820
6085,2323,4264
6086,3744,3076
6087,9595,9108
6088,1915,1833
6089,2898,2335
6090,6304,5721
6091,28,7
6092,9233,8991
6093,4428,4951
6094,8967,9042
6095,321,394
6096,2870,2861
6097,8549,8167
6098,1018,1134
6099,3882,4048
6100,4572,5036
6101,9797,9679
6102,4461,3951
6103,6785,7557
6104,342,382
6105,3897,3211
6106,4314,6153
6107,2152,1855
6108,9838,9745
6109,1492,1062
6110,8606,8555
6111,8214,7872
6112,5960,7626
6113,3664,2956
6114,3793,2841
6115,3049,2493
6116,4920,4612
6117,8739,8245
6118,4546,4791
6119,1559,1182
6120,7331,7852
6121,5574,5879
6122,7276,7441
6123,576,532
6124,9591,9687
6125,4762,4921
6126,8402,7756
6127,8063,7810
6128,5387,4938
6129,6668,7522
6130,2297,2786
6131,237,241
6132,7999,7406
6133,7211,7709
6134,7911,8604
6135,1612,1160
6136,3791,2842
6137,8827,8915
6138,8187,7837
6139,9259,8776
6140,2540,3873
6141,7928,7142
6142,257,790
6143,4159,5777
6144,9666,9613
6145,5065,5354
6146,1955,2215
6147,8348,8644
6148,5211,5894
6149,1908,1462
6150,4680,4046
6151,8218,8595
6152,1216,1824
6153,,10028
6154,4931,4668
6155,5153,6674
6156,408,668
6157,963,1321
6158,9189,8543
6159,5103,4500
6160,1575,1128
6161,8080,7596
6162,3336,2700
6163,7932,8676
6164,7118,7196
6165,1395,972
6166,1306,856
6167,7205,6988
6168,5742,4765
6169,7478,8492
6170,6952,6347
6171,7285,8355
6172,479,106
6173,605,330
6174,1917,2762
6175,649,193
6176,8076,7990
6177,8531,8308
6178,114,2062
6179,4952,4175
6180,6532,6248
6181,3463,5055
6182,5378,5349
6183,8156,8474
6184,8873,9303
6185,7919,7548
6186,1332,2667
6187,9628,9515
6188,1799,1367
6189,3861,4988
6190,4421,4648
6191,5834,6784
6192,2421,1747
6193,67,11
6194,7453,6860
6195,7477,8549
6196,5699,5570
6197,3824,4873
6198,9889,9732
6199,442,77
6200,7794,7604
6201,8580,9152
6202,5847,5168
6203,2239,1749
6204,7038,7248
6205,7243,7774
6206,2210,1950
6207,848,898
6208,23,750
6209,3245,2610
6210,2014,1486
6211,465,479
6212,2237,2619
6213,8137,7251
6214,350,688
6215,1250,1294
6216,5948,6692
6217,6676,6113
6218,5193,5510
6219,4247,3639
6220,3783,3158
6221,4225,4587
6222,5043,5631
6223,1961,1875
6224,6712,6326
6225,1825,2538
6226,6820,8342
6227,2135,3360
6228,8476,9369
6229,4370,3907
6230,4086,5053
6231,701,318
6232,3063,3027
6233,7517,7800
6234,535,441
6235,2830,3539
6236,595,203
6237,328,378
6238,8125,7796
6239,8072,7761
6240,9336,9627
6241,4343,5137
6242,1046,1085
6243,9515,9714
6244,7729,7652
6245,2743,2437
6246,542,285
6247,154,25
6248,9038,9098
6249,2904,2452
6250,981,1001
6251,9737,9526
6252,2030,1521
6253,6861,6682
6254,2617,2277
6255,9086,8029
6256,3699,4745
6257,2215,1818
6258,8757,9101
6259,2396,2014
6260,7677,7434
6261,2073,3785
6262,9732,9346
6263,4142,3170
6264,9424,9933
6265,4769,5121
6266,8051,7170
6267,8437,9465
6268,5288,4579
6269,7910,6882
6270,7495,7523
6271,7142,8621
6272,1076,1131
6273,3563,3473
6274,2538,3876
6275,4256,3601
6276,4075,3482
6277,7769,7679
6278,6447,7301
6279,9556,9114
6280,9785,9577
6281,4413,5781
6282,9322,9658
6283,9345,9600
6284,9674,9606
6285,5890,5771
6286,988,771
6287,630,259
6288,531,419
6289,7434,6230
6290,6396,6463
6291,1072,2685
6292,3966,3191
6293,5808,5021
6294,7129,7727
6295,4213,3727
6296,9205,9189
6297,2996,4573
6298,9459,9075
6299,3608,3016
6300,9960,9936
6301,7836,7474
6302,4050,3228
6303,9610,9110
6304,7686,7120
6305,2361,2023
6306,5226,4838
6307,6274,7360
6308,5759,4875
6309,9430,8965
6310,7864,8729
6311,9818,9923
6312,6106,6642
6313,8808,8232
6314,1256,876
6315,2475,1940
6316,7445,8415
6317,5878,6310
6318,3122,2355
6319,7712,8312
6320,1599,2743
6321,4165,3402
6322,6795,7052
6323,5351,5686
6324,614,280
6325,9590,9251
6326,3366,3775
6327,9033,9310
6328,5265,4782
6329,5552,6545
6330,8649,8554
6331,8023,8196
6332,6832,6935
6333,8419,7707
6334,3761,4662
6335,3787,3533
6336,7927,8680
6337,3439,2665
6338,9240,9585
6339,3417,2912
6340,9619,9510
6341,633,302
6342,8530,7335
6343,7215,6562
6344,7670,8501
6345,6468,6654
6346,9683,9119
6347,2950,3965
6348,6789,6375
6349,7290,8089
6350,4163,3403
6351,1856,1594
6352,3331,2711
6353,6638,6072
6354,2719,2340
6355,2180,1757
6356,9689,9724
6357,5202,4240
6358,5851,5176
6359,1289,1538
6360,5159,4304
6361,1588,1124
6362,5529,4725
6363,8116,7586
6364,2157,1846
6365,510,143
6366,5292,6315
6367,8553,8771
6368,477,890
6369,2894,2767
6370,7590,6688
6371,610,397
6372,5670,7059
6373,9029,8657
6374,2824,2676
6375,6337,5530
6376,2168,1788
6377,7273,7294
6378,4409,3823
6379,1490,1063
6380,4662,3899
6381,8467,8030
6382,4140,3163
6383,2528,1884
6384,7524,7801
6385,5768,6474
6386,4283,4279
6387,4862,4250
6388,427,613
6389,2093,3070
6390,9612,9903
6391,9836,9698
6392,3438,2508
6393,9715,9353
6394,1521,2152
6395,443,78
6396,6894,6786
6397,4067,4644
6398,9939,9849
6399,2200,1946
6400,222,88
6401,6600,6534
6402,8709,8755
6403,5054,4443
6404,4833,4358
6405,1776,3916
6406,8892,8926
6407,5244,4638
6408,6867,7410
6409,4368,3657
6410,2803,2591
6411,6790,7558
6412,4903,4260
6413,5951,7939
6414,9539,9426
6415,6633,6069
6416,293,322
6417,3535,2609
6418,2550,2119
6419,4565,4311
6420,5294,5913
6421,5340,4412
6422,5524,6691
6423,9289,8329
6424,565,250
6425,8162,8699
6426,9827,9749
6427,7231,7312
6428,5355,7255
6429,6530,6764
6430,5588,6197
6431,8468,8035
6432,8279,7936
6433,8881,9003
6434,5996,6021
6435,6937,7173
6436,6339,6045
6437,1384,3630
6438,273,221
6439,7357,6038
6440,2221,1951
6441,6379,6641
6442,9963,9938
6443,4271,4893
6444,4675,5697
6445,1532,1227
6446,5423,6181
6447,7947,7850
6448,7978,8385
6449,5336,5710
6450,3812,3215
6451,6881,7404
6452,3792,4489
6453,1154,2474
6454,7365,7995
6455,8075,8560
6456,2582,2539
6457,1268,835
6458,5490,4848
6459,1334,2906
6460,2505,2004
6461,30,38
6462,347,500
6463,7234,7153
6464,936,947
6465,7009,6268
6466,9557,9381
6467,7428,7260
6468,7501,6876
6469,9653,9055
6470,6378,6397
6471,9730,9633
6472,9777,9812
6473,3071,5152
6474,5531,5892
6475,4744,5377
6476,4542,4005
6477,4022,4435
6478,428,734
6479,1211,2348
6480,3884,2994
6481,5621,4867
6482,5414,4736
6483,5539,4969
6484,3182,4214
6485,8308,7900
6486,6370,5954
6487,1186,1581
6488,7443,6853
6489,4596,4053
6490,4569,5143
